,timestamp,uid,dtype,lat,lon,geometry,acc,tz,class,transform
55372,1589678800,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6243395,-95.3616119,POINT (-95.3616119 35.6243395),3,-18000,OTHER,KEEP
55458,1589678845,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6243579,-95.356982,POINT (-95.356982 35.6243579),3,-18000,OTHER,KEEP
55314,1589678891,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.624376,-95.3508705,POINT (-95.3508705 35.624376),3,-18000,OTHER,KEEP
55470,1589678987,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6244339,-95.3440634,POINT (-95.3440634 35.6244339),9,-18000,OTHER,KEEP
55455,1589679013,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),5,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55363,1589679039,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55463,1589679742,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),5,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55421,1589680146,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6408907,-95.362061,POINT (-95.362061 35.6408907),4200,-18000,OTHER,KEEP
55327,1589680401,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55488,1589681329,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55397,1589682306,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55392,1589682742,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),5,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55340,1589682743,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55484,1589683108,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55486,1589683610,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55493,1589684096,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),20,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55492,1589684098,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),25,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55330,1589684593,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),14,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55473,1589685222,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),17,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55321,1589685669,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55331,1589686174,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55487,1589686630,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),13,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55353,1589686631,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),13,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55406,1589686635,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),6,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55405,1589686635,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),6,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55462,1589686956,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),43,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55461,1589686957,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),14,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55355,1589687419,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55414,1589687894,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),13,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55429,1589688441,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55427,1589689250,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),5,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55396,1589689703,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55384,1589690209,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),29,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55481,1589690646,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),19,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55467,1589691128,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
55316,1589691589,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
2756,1589479644,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.609736,-95.493164,POINT (-95.493164 35.609736),7,-18000,OTHER,KEEP
2732,1589479689,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.609785,-95.479041,POINT (-95.479041 35.609785),13,-18000,OTHER,KEEP
2755,1589479734,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.605467,-95.47646,POINT (-95.47646 35.605467),6,-18000,OTHER,KEEP
2468,1589479779,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.593618,-95.48619,POINT (-95.48619 35.593618),6,-18000,OTHER,KEEP
2505,1589479824,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.580036,-95.491247,POINT (-95.491247 35.580036),7,-18000,OTHER,KEEP
2504,1589479861,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.574959,-95.492719,POINT (-95.492719 35.574959),8,-18000,OTHER,KEEP
2487,1589479863,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.574851,-95.492856,POINT (-95.492856 35.574851),8,-18000,OTHER,KEEP
2832,1589479865,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.57458,-95.493197,POINT (-95.493197 35.57458),8,-18000,OTHER,KEEP
2831,1589479868,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.574367,-95.493549,POINT (-95.493549 35.574367),7,-18000,OTHER,KEEP
2825,1589479869,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.574109,-95.49388,POINT (-95.49388 35.574109),8,-18000,OTHER,KEEP
2653,1589479871,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.573809,-95.494177,POINT (-95.494177 35.573809),8,-18000,OTHER,KEEP
2652,1589479873,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.573523,-95.494541,POINT (-95.494541 35.573523),9,-18000,OTHER,KEEP
2830,1589479875,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.573249,-95.494891,POINT (-95.494891 35.573249),10,-18000,OTHER,KEEP
2731,1589479877,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.572962,-95.495257,POINT (-95.495257 35.572962),11,-18000,OTHER,KEEP
2730,1589479879,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.572695,-95.495597,POINT (-95.495597 35.572695),7,-18000,OTHER,KEEP
2707,1589479881,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.572341,-95.496047,POINT (-95.496047 35.572341),6,-18000,OTHER,KEEP
2829,1589479883,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.572018,-95.496456,POINT (-95.496456 35.572018),7,-18000,OTHER,KEEP
2651,1589479885,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.571682,-95.496883,POINT (-95.496883 35.571682),7,-18000,OTHER,KEEP
2650,1589479887,b148f26cd4d97463b9448f2e218950457ef2ba5eaffc2e8346fdadaa92ceb837,1,35.571342,-95.497314,POINT (-95.497314 35.571342),7,-18000,OTHER,KEEP
34895,1589581829,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.644021,-95.371439,POINT (-95.371439 35.644021),30,-18000,OTHER,KEEP
34922,1589582121,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.610293,-95.34608,POINT (-95.34608 35.610293),10,-18000,OTHER,KEEP
34921,1589582666,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.610021,-95.346185,POINT (-95.346185 35.610021),65,-18000,OTHER,KEEP
35169,1589583819,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.610029,-95.346175,POINT (-95.346175 35.610029),33,-18000,OTHER,KEEP
35170,1589585568,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.619082,-95.361193,POINT (-95.361193 35.619082),50,-18000,OTHER,KEEP
34978,1589585574,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.620294,-95.361748,POINT (-95.361748 35.620294),50,-18000,OTHER,KEEP
35073,1589585620,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.635776,-95.368043,POINT (-95.368043 35.635776),30,-18000,OTHER,KEEP
35166,1589585666,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.648207,-95.37293,POINT (-95.37293 35.648207),30,-18000,OTHER,KEEP
35029,1589591098,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.648493,-95.30918,POINT (-95.30918 35.648493),30,-18000,OTHER,KEEP
35223,1589591143,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.63402,-95.29947,POINT (-95.29947 35.63402),10,-18000,OTHER,KEEP
35256,1589591188,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.619819,-95.287741,POINT (-95.287741 35.619819),10,-18000,OTHER,KEEP
34962,1589591233,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.603682,-95.275032,POINT (-95.275032 35.603682),10,-18000,OTHER,KEEP
35084,1589591278,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.587856,-95.262535,POINT (-95.262535 35.587856),10,-18000,OTHER,KEEP
35085,1589600089,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.584724,-95.259843,POINT (-95.259843 35.584724),10,-18000,OTHER,KEEP
34997,1589600134,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.597771,-95.270245,POINT (-95.270245 35.597771),10,-18000,OTHER,KEEP
34963,1589600179,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.611477,-95.281069,POINT (-95.281069 35.611477),10,-18000,OTHER,KEEP
35257,1589600224,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.624461,-95.291327,POINT (-95.291327 35.624461),10,-18000,OTHER,KEEP
35224,1589600269,b223926fd9f20ba7d20a6827bc248c510211713f123e3eb47f17da9ca027400d,1,35.637022,-95.302045,POINT (-95.302045 35.637022),10,-18000,OTHER,KEEP
297,1589661395,b5615960e725afc4adc9142ca80466e25ec4f1ab0d4d5b21904e5bb3f0a54ee9,0,35.611724,-95.358549,POINT (-95.358549 35.611724),10,-18000,OTHER,KEEP
296,1589676109,b5615960e725afc4adc9142ca80466e25ec4f1ab0d4d5b21904e5bb3f0a54ee9,0,35.5990561,-95.3513979,POINT (-95.3513979 35.5990561),9,-18000,OTHER,KEEP
60565,1589552352,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.656764,-95.309543,POINT (-95.309543 35.656764),6,-18000,OTHER,KEEP
60506,1589552397,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.644881,-95.30776,POINT (-95.30776 35.644881),4,-18000,OTHER,KEEP
60504,1589552443,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.633307,-95.298717,POINT (-95.298717 35.633307),12,-18000,OTHER,KEEP
60410,1589552487,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.622666,-95.290112,POINT (-95.290112 35.622666),4,-18000,OTHER,KEEP
60502,1589552532,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.611121,-95.280984,POINT (-95.280984 35.611121),5,-18000,OTHER,KEEP
60098,1589552577,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.600158,-95.272319,POINT (-95.272319 35.600158),7,-18000,OTHER,KEEP
60937,1589552622,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.589516,-95.263942,POINT (-95.263942 35.589516),4,-18000,OTHER,KEEP
60935,1589552667,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.578388,-95.255117,POINT (-95.255117 35.578388),6,-18000,OTHER,KEEP
60398,1589577517,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.587932,-95.262398,POINT (-95.262398 35.587932),5,-18000,OTHER,KEEP
60601,1589577562,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.599368,-95.271456,POINT (-95.271456 35.599368),5,-18000,OTHER,KEEP
60501,1589577607,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.610446,-95.280242,POINT (-95.280242 35.610446),4,-18000,OTHER,KEEP
60505,1589577652,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.620963,-95.288521,POINT (-95.288521 35.620963),5,-18000,OTHER,KEEP
60503,1589577697,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.630808,-95.296383,POINT (-95.296383 35.630808),5,-18000,OTHER,KEEP
60507,1589577742,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.640752,-95.305155,POINT (-95.305155 35.640752),5,-18000,OTHER,KEEP
60564,1589577787,b8baa70a26d6e18a3c2a0549194846f9e24d95c5fc6a631cfa7554eda3581001,1,35.652768,-95.309515,POINT (-95.309515 35.652768),5,-18000,OTHER,KEEP
12930,1589648768,b97b59729934791579b481cbae9783fe552f1fd0a4b2596432b2be7a3731f445,1,35.654444,-95.309747,POINT (-95.309747 35.654444),5,-18000,OTHER,KEEP
12953,1589648813,b97b59729934791579b481cbae9783fe552f1fd0a4b2596432b2be7a3731f445,1,35.640904,-95.305428,POINT (-95.305428 35.640904),5,-18000,OTHER,KEEP
12952,1589648858,b97b59729934791579b481cbae9783fe552f1fd0a4b2596432b2be7a3731f445,1,35.629189,-95.295255,POINT (-95.295255 35.629189),5,-18000,OTHER,KEEP
12941,1589648903,b97b59729934791579b481cbae9783fe552f1fd0a4b2596432b2be7a3731f445,1,35.617133,-95.285737,POINT (-95.285737 35.617133),5,-18000,OTHER,KEEP
12940,1589648948,b97b59729934791579b481cbae9783fe552f1fd0a4b2596432b2be7a3731f445,1,35.605057,-95.276207,POINT (-95.276207 35.605057),5,-18000,OTHER,KEEP
13022,1589648993,b97b59729934791579b481cbae9783fe552f1fd0a4b2596432b2be7a3731f445,1,35.593031,-95.266718,POINT (-95.266718 35.593031),5,-18000,OTHER,KEEP
12913,1589649038,b97b59729934791579b481cbae9783fe552f1fd0a4b2596432b2be7a3731f445,1,35.580959,-95.257177,POINT (-95.257177 35.580959),5,-18000,OTHER,KEEP
27135,1589636417,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.642454,-95.306479,POINT (-95.306479 35.642454),68,-18000,OTHER,KEEP
27188,1589636418,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.64221,-95.306348,POINT (-95.306348 35.64221),34,-18000,OTHER,KEEP
27132,1589636463,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.631499,-95.297242,POINT (-95.297242 35.631499),4,-18000,OTHER,KEEP
27134,1589636508,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.620773,-95.288613,POINT (-95.288613 35.620773),4,-18000,OTHER,KEEP
27131,1589636553,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.610076,-95.280195,POINT (-95.280195 35.610076),4,-18000,OTHER,KEEP
27245,1589636598,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.599221,-95.271598,POINT (-95.271598 35.599221),4,-18000,OTHER,KEEP
26707,1589636643,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.588577,-95.263197,POINT (-95.263197 35.588577),5,-18000,OTHER,KEEP
27104,1589636688,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.577729,-95.254585,POINT (-95.254585 35.577729),5,-18000,OTHER,KEEP
26706,1589664043,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.580371,-95.256511,POINT (-95.256511 35.580371),4,-18000,OTHER,KEEP
26708,1589664088,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.59261,-95.266163,POINT (-95.266163 35.59261),4,-18000,OTHER,KEEP
26964,1589664133,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.604824,-95.275828,POINT (-95.275828 35.604824),4,-18000,OTHER,KEEP
26858,1589664179,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.617306,-95.28569,POINT (-95.28569 35.617306),4,-18000,OTHER,KEEP
27133,1589664256,bf34aa7885e99c3d54d03cf17d4f1d43a088d4d2e63cd74de2b524790e1e4b5a,1,35.637924,-95.302808,POINT (-95.302808 35.637924),5,-18000,OTHER,KEEP
42221,1589654493,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6560394,-95.4451012,POINT (-95.4451012 35.6560394),3,-18000,OTHER,KEEP
42220,1589654538,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6438485,-95.4533327,POINT (-95.4533327 35.6438485),3,-18000,OTHER,KEEP
42219,1589654583,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.631563,-95.4610317,POINT (-95.4610317 35.631563),3,-18000,OTHER,KEEP
42232,1589654629,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6187229,-95.4686709,POINT (-95.4686709 35.6187229),3,-18000,OTHER,KEEP
42231,1589654674,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6062508,-95.4759929,POINT (-95.4759929 35.6062508),3,-18000,OTHER,KEEP
42247,1589654720,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.5946752,-95.4853989,POINT (-95.4853989 35.5946752),3,-18000,OTHER,KEEP
42246,1589654765,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.5816109,-95.4909231,POINT (-95.4909231 35.5816109),3,-18000,OTHER,KEEP
41595,1589682000,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.5824393,-95.4904576,POINT (-95.4904576 35.5824393),3,-18000,OTHER,KEEP
41650,1589682046,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.5950054,-95.4847007,POINT (-95.4847007 35.5950054),3,-18000,OTHER,KEEP
41278,1589682091,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6059926,-95.4757035,POINT (-95.4757035 35.6059926),3,-18000,OTHER,KEEP
41655,1589682136,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6179264,-95.4686728,POINT (-95.4686728 35.6179264),3,-18000,OTHER,KEEP
41556,1589682181,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6298233,-95.4616393,POINT (-95.4616393 35.6298233),5,-18000,OTHER,KEEP
41552,1589682227,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6419475,-95.4542145,POINT (-95.4542145 35.6419475),10,-18000,OTHER,KEEP
41632,1589682272,c17476f3bc4a1688932c252539f2eb682eb0173c5edc735f4c67c6582e95aeb0,0,35.6535367,-95.4463954,POINT (-95.4463954 35.6535367),9,-18000,OTHER,KEEP
26089,1589459362,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.657992,-95.30937,POINT (-95.30937 35.657992),24,-18000,OTHER,KEEP
26087,1589459407,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.644184,-95.307282,POINT (-95.307282 35.644184),12,-18000,OTHER,KEEP
25898,1589459451,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.632354,-95.298058,POINT (-95.298058 35.632354),12,-18000,OTHER,KEEP
26388,1589459496,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.620636,-95.288503,POINT (-95.288503 35.620636),12,-18000,OTHER,KEEP
26495,1589459544,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.608513,-95.278996,POINT (-95.278996 35.608513),12,-18000,OTHER,KEEP
26360,1589459586,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.59685,-95.269815,POINT (-95.269815 35.59685),12,-18000,OTHER,KEEP
26260,1589459632,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.585029,-95.260455,POINT (-95.260455 35.585029),12,-18000,OTHER,KEEP
26262,1589496137,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.586803,-95.261611,POINT (-95.261611 35.586803),12,-18000,OTHER,KEEP
26362,1589496182,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.598034,-95.270423,POINT (-95.270423 35.598034),12,-18000,OTHER,KEEP
26496,1589496227,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.609205,-95.279342,POINT (-95.279342 35.609205),12,-18000,OTHER,KEEP
25899,1589496272,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.620448,-95.288206,POINT (-95.288206 35.620448),12,-18000,OTHER,KEEP
26254,1589496317,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.631563,-95.297163,POINT (-95.297163 35.631563),12,-18000,OTHER,KEEP
26497,1589496364,c1afb8b0beea64869d7a327be59bbf5aeb49e241d7d7b73ad1aff37880d872b0,1,35.642836,-95.306548,POINT (-95.306548 35.642836),12,-18000,OTHER,KEEP
